Address,City/Town,State,ZIP Code,County/Parish,Latitude,Longitude
1100 REID PKWY,RICHMOND,IN,47374,WAYNE,39.8644246,-84.88474559652563
1700 E. 38TH STREET,MARION,IN,46953,GRANT,40.5205029,-85.6291865147837
2651 EAST DISCOVERY PARKWAY,BLOOMINGTON,IN,47408,MONROE,39.17734385,-86.50352701223837
1701 N SENATE BLVD,INDIANAPOLIS,IN,46202,MARION,39.7683331,-86.1583502
1201 HADLEY RD,MOORESVILLE,IN,46158,MORGAN,39.6071477,-86.35571359811001
615 N MICHIGAN ST,SOUTH BEND,IN,46601,ST. JOSEPH,41.683933249999995,-86.25184543256783
395 WESTFIELD RD,NOBLESVILLE,IN,46060,HAMILTON,40.045514049999994,-86.0230469265588
1314 E WALNUT ST,WASHINGTON,IN,47501,DAVIESS,38.65937665,-87.15976061477349
411 W TIPTON ST,SEYMOUR,IN,47274,JACKSON,38.9551568,-85.89181350961489
1373 EAST SR 62,MADISON,IN,47250,JEFFERSON,40.1624531,-85.7260804
1101 MICHIGAN AVE,LOGANSPORT,IN,46947,CASS,40.763374150000004,-86.36221114799218
1500 N RITTER AVE,INDIANAPOLIS,IN,46219,MARION,39.786264349999996,-86.07562054979486
303 S MAIN ST,BLUFFTON,IN,46714,WELLS,40.7374197,-85.17083680105787
1915 LAKE AVE,PLYMOUTH,IN,46563,MARSHALL,41.33548514285714,-86.33141785714285
600 MARY ST,EVANSVILLE,IN,47710,VANDERBURGH,37.98385435,-87.57142630334626
2001 W 86TH ST,INDIANAPOLIS,IN,46260,MARION,39.906636250000005,-86.19744891726376
600 WILSON CREEK RD,LAWRENCEBURG,IN,47025,DEARBORN,39.11104025,-84.88327854625064
2015 JACKSON ST,ANDERSON,IN,46016,MADISON,40.0959152,-85.6802848300378
2401 UNIVERSITY AVE,MUNCIE,IN,47303,DELAWARE,40.1966901,-85.4154581
24 JOLIET ST,DYER,IN,46311,LAKE,41.492360500000004,-87.52454079077467
2001 STULTS RD,HUNTINGTON,IN,46750,HUNTINGTON,40.90512255,-85.48829762916483
2451 INTELLIPLEX DR,SHELBYVILLE,IN,46176,SHELBY,39.56038565,-85.78590578003448
3700 WASHINGTON AVE,EVANSVILLE,IN,47750,VANDERBURGH,37.9657196,-87.50416259300508
1260 E SR 205,COLUMBIA CITY,IN,46725,WHITLEY,41.1526355,-85.48820955
102 E CULVER RD,KNOX,IN,46534,STARKE,41.28694135,-86.62197963902884
2605 N LEBANON ST,LEBANON,IN,46052,BOONE,40.07743475,-86.47350676443378
1701 S CREASY LN,LAFAYETTE,IN,47905,TIPPECANOE,40.3941518,-86.83489895104816
2400 E 17TH ST,COLUMBUS,IN,47201,BARTHOLOMEW,39.215656691309285,-85.92130811348835
1515 N MADISON AVE,ANDERSON,IN,46011,MADISON,40.1325666,-85.69753073626445
800 W 9TH ST,JASPER,IN,47546,DUBOIS,38.39512575,-86.94077400436541
901 MACARTHUR BLVD,MUNSTER,IN,46321,LAKE,41.54926575,-87.50767818298002
12750 SAINT FRANCIS DRIVE,CROWN POINT,IN,46307,LAKE,41.4169806,-87.3653136
1402 E COUNTY LINE RD S,INDIANAPOLIS,IN,46227,MARION,39.636069020974084,-86.09509512327662
2101 E DUBOIS DR,WARSAW,IN,46580,KOSCIUSKO,41.24814255,-85.82889547684118
401 SAWYER RD,KENDALLVILLE,IN,46755,NOBLE,41.4480869,-85.2952306134961
4199 GATEWAY BLVD,NEWBURGH,IN,47630,WARRICK,37.9745356,-87.44767614546319
2520 E DUPONT RD,FORT WAYNE,IN,46825,ALLEN,41.175138149999995,-85.1088394379203
10580 N MERIDIAN ST,CARMEL,IN,46290,HAMILTON,39.9398724,-86.1589895
13500 N MERIDIAN ST,CARMEL,IN,46032,HAMILTON,39.9821348,-86.14595489083862
1111 N RONALD REAGAN PKWY,AVON,IN,46123,HENDRICKS,39.7628227,-86.3997168
8400 NORTHWEST BLVD,INDIANAPOLIS,IN,46278,MARION,39.90807075,-86.267461787303
11700 N MERIDIAN ST,CARMEL,IN,46032,HAMILTON,39.95903765,-86.16027634858844
8111 S EMERSON AVE,INDIANAPOLIS,IN,46237,MARION,39.64839485,-86.078781935364
701 SUPERIOR AVE,MUNSTER,IN,46321,LAKE,41.537904100000006,-87.51208672850524
9301 CONNECTICUT DR,CROWN POINT,IN,46307,LAKE,41.44817965,-87.32871940942408
11130 PARKVIEW CIRCLE DR,FORT WAYNE,IN,46845,ALLEN,41.0799898,-85.1386015
7952 W JEFFERSON BLVD,FORT WAYNE,IN,46804,ALLEN,41.0398018,-85.2494875
7150 CLEARVISTA DR,INDIANAPOLIS,IN,46256,MARION,39.9010217,-86.04089111289873
4023 REAS LN,NEW ALBANY,IN,47150,FLOYD,38.34001765,-85.82798862134712
5165 MCCARTY LN,LAFAYETTE,IN,47905,TIPPECANOE,40.40068445,-86.80629351441166
4455 EDISON LAKES PKWY,MISHAWAKA,IN,46545,ST. JOSEPH,41.70158735,-86.17801492084692
8102 CLEARVISTA PARKWAY,INDIANAPOLIS,IN,46256,MARION,39.9026479040625,-86.03911397458819
13861 OLIO ROAD,FISHERS,IN,46037,HAMILTON,39.989241199999995,-85.91652482483488
4011 S MONROE MEDICAL PARK BLVD,BLOOMINGTON,IN,47403,MONROE,39.1203582,-86.57181037497892
1010 W SR 2,LA PORTE,IN,46350,LA PORTE,41.6105983,-86.7225227
10777 ILLINOIS STREET,CARMEL,IN,46032,HAMILTON,39.974728700845525,-86.16228389204366
1020 HIGH RD,BREMEN,IN,46506,MARSHALL,41.45606375,-86.158653255123
473 E GREENVILLE AVE,WINCHESTER,IN,47394,RANDOLPH,40.16897075,-84.9690476082717
301 HENRY ST,NORTH VERNON,IN,47265,JENNINGS,39.0103129,-85.64108477280786
1300 N MAIN ST,RUSHVILLE,IN,46173,RUSH,39.621737100000004,-85.44384897780687
616 E 13TH ST,WINAMAC,IN,46996,PULASKI,41.055999549999996,-86.59626903424284
642 W HOSPITAL RD,PAOLI,IN,47454,ORANGE,38.56820835,-86.47501795758988
412 N MONROE ST,WILLIAMSPORT,IN,47993,WARREN,40.290214500000005,-87.29656860304492
1331 S A ST,ELWOOD,IN,46036,MADISON,40.2755091,-85.84376813357535
1206 E NATIONAL AVE,BRAZIL,IN,47834,CLAY,39.5288684,-87.11129780414319
10 JOHN KISSINGER DRIVE,WABASH,IN,46992,WABASH,40.8200317238247,-85.82095882928287
1000 S MAIN ST,TIPTON,IN,46072,TIPTON,40.27179435,-86.04220745172398
720 SOUTH SIXTH ST,MONTICELLO,IN,47960,WHITE,40.7448704,-86.761883
1400 E 9TH ST,ROCHESTER,IN,46975,FULTON,41.063848699999994,-86.1957765654454
911 N SHELBY ST,SALEM,IN,47167,WASHINGTON,38.613387,-86.10730540552507
416 E MAUMEE ST,ANGOLA,IN,46703,STEUBEN,41.6341523,-84.99482822362532
1300 S JACKSON ST,FRANKFORT,IN,46041,CLINTON,40.2699007,-86.51154389846977
1185 N 1000 W,LINTON,IN,47441,GREENE,39.039583718423955,-87.12920619345172
275 W 12TH ST,PERU,IN,46970,MIAMI,40.756356786666665,-86.08406206666668
1808 SHERMAN DR,PRINCETON,IN,47670,GIBSON,38.36130745,-87.59010667719056
500 W VOTAW ST,PORTLAND,IN,47371,JAY,40.4407165,-84.9845068510765
8885 SR 237,TELL CITY,IN,47586,PERRY,37.9674866,-86.73178189138744
207 N TOWNLINE RD,LAGRANGE,IN,46761,LAGRANGE,41.645226949999994,-85.425892725
1104 E GRACE ST,RENSSELAER,IN,47978,JASPER,40.93430225,-87.13901628510857
1116 MILLIS AVE,BOONVILLE,IN,47601,WARRICK,38.04218065,-87.26285855
801 S MAIN ST,CLINTON,IN,47842,VERMILLION,39.653365449999995,-87.39892294309536
2200 N SECTION ST,SULLIVAN,IN,47882,SULLIVAN,39.125571949999994,-87.41253977993108
2900 W 16TH ST,BEDFORD,IN,47421,LAWRENCE,38.8611619,-86.4872149
321 MITCHELL AVE,BATESVILLE,IN,47006,FRANKLIN,39.3052395,-85.22310787663487
1100 MERCER AVE,DECATUR,IN,46733,ADAMS,40.8165996,-84.91433173953473
1141 HOSPITAL DR NW,CORYDON,IN,47112,HARRISON,38.237854850000005,-86.14756256239666
720 N LINCOLN ST,GREENSBURG,IN,47240,DECATUR,39.344366300000004,-85.47807963647904
1542 S BLOOMINGTON ST,GREENCASTLE,IN,46135,PUTNAM,39.620458,-86.8478492423566
1451 N GARDNER ST,SCOTTSBURG,IN,47170,SCOTT,38.70528095,-85.78644730794068
55 UNITYPOINT WAY,MARSHALLTOWN,IA,50158,MARSHALL,42.048881,-92.9122672
311 SOUTH CLARK STREET,CARROLL,IA,51401,CARROLL,42.0560502,-94.86594781396042
1518 MULBERRY AVENUE,MUSCATINE,IA,52761,MUSCATINE,41.43285195,-91.05431732436928
802 KENYON RD,FORT DODGE,IA,50501,WEBSTER,42.491397,-94.19269539898475
800 MERCY DRIVE,COUNCIL BLUFFS,IA,51503,POTTAWATTAMIE,41.268489450000004,-95.83936120036863
500 E MARKET STREET,IOWA CITY,IA,52245,JOHNSON,41.663561,-91.52791774916761
1111 DUFF AVENUE,AMES,IA,50010,STORY,42.032616250000004,-93.61228826978103
204 N 4TH AVE E,NEWTON,IA,50208,JASPER,41.702482,-93.0521149387755
1227 EAST RUSHOLME STREET,DAVENPORT,IA,52803,SCOTT,41.54261735,-90.55616728622533
3600 30TH STREET,DES MOINES,IA,50310,POLK,41.62773395,-93.6620734299284
515 COLLEGE STREET,CEDAR FALLS,IA,50613,BLACK HAWK,42.533519549999994,-92.45856423138815
1026 A AVE NE,CEDAR RAPIDS,IA,52402,LINN,41.9862334,-91.66033721554928
933 EAST PIERCE STREET,COUNCIL BLUFFS,IA,51503,POTTAWATTAMIE,41.26805195,-95.83535983748227
601 HIGHWAY 6 WEST,IOWA CITY,IA,52246,JOHNSON,41.66381725,-91.54775871381842
1221 SOUTH GEAR AVENUE,WEST BURLINGTON,IA,52655,DES MOINES,40.8093956,-91.17233091874814
200 HAWKINS DRIVE,IOWA CITY,IA,52242,JOHNSON,41.658465199999995,-91.54927146883148
1000 FOURTH STREET SW,MASON CITY,IA,50401,CERRO GORDO,43.1524574,-93.2017941
3421 WEST NINTH STREET,WATERLOO,IA,50702,BLACK HAWK,42.498275,-92.3328743
250 MERCY DRIVE,DUBUQUE,IA,52001,DUBUQUE,42.49209605,-90.67466767564284
701 10TH STREET SE,CEDAR RAPIDS,IA,52403,LINN,41.978987737373735,-91.65501814141415
1410 NORTH 4TH STREET,CLINTON,IA,52732,CLINTON,41.86153195,-90.18929551643866
1200 PLEASANT STREET,DES MOINES,IA,50309,POLK,41.589827,-93.63477324994017
1111 6TH AVE,DES MOINES,IA,50314,POLK,41.5993907,-93.625627
1001 E PENNSYLVANIA,OTTUMWA,IA,52501,WAPELLO,41.027430717889445,-92.39625746150747
1801 HICKMAN ROAD,DES MOINES,IA,50314,POLK,41.6165472,-93.64012686477571
4500 UTICA RIDGE ROAD,BETTENDORF,IA,52722,SCOTT,41.56566192592592,-90.51743070370371
1825 LOGAN AVENUE,WATERLOO,IA,50703,BLACK HAWK,42.5268787,-92.34023542247235
1200 1ST AVENUE EAST,SPENCER,IA,51301,CLAY,43.1492865,-95.14345845923242
350 NORTH GRANDVIEW AVENUE,DUBUQUE,IA,52001,DUBUQUE,42.49636805,-90.68599911089377
2301 HIGHWAY 71,SPIRIT LAKE,IA,51360,DICKINSON,43.42959838941772,-95.09072534219922
2720 STONE PARK BOULEVARD,SIOUX CITY,IA,51104,WOODBURY,42.5194986,-96.40547726179773
210 FOURTH AVENUE,GRINNELL,IA,50112,POWESHIEK,41.7430237,-92.7239637
801 5TH ST,SIOUX CITY,IA,51101,WOODBURY,42.49715485,-96.40061470764746
255 N WELCH AVENUE,PRIMGHAR,IA,51245,OBRIEN,43.086922,-95.627232
403 FIRST STREET SE,BELMOND,IA,50421,WRIGHT,42.8459977,-93.6143413
1316 SOUTH MAIN STREET,CLARION,IA,50525,WRIGHT,42.721567699999994,-93.73398416899803
201 EAST J AVENUE,GRUNDY CENTER,IA,50638,GRUNDY,42.359695599999995,-92.7621572017584
603 ROSARY DRIVE,CORNING,IA,50841,ADAMS,40.98913575,-94.74874785
606 N W 7TH STREET,POCAHONTAS,IA,50574,POCAHONTAS,42.7262681,-94.6477383
1795 HIGHWAY 64 EAST,ANAMOSA,IA,52205,JONES,42.1010605,-91.26191706079362
532 1ST ST NW,BRITT,IA,50423,HANCOCK,43.0982054,-93.80818848439873
1720 CENTRAL AVENUE EAST,HAMPTON,IA,50441,FRANKLIN,42.743111150000004,-93.18592880795518
631 N 8TH ST,MISSOURI VALLEY,IA,51555,HARRISON,41.562400499999995,-95.88580931092761
609 SE KENT,GREENFIELD,IA,50849,ADAIR,41.30368335,-94.45167106121667
1111 11TH STREET,HAWARDEN,IA,51023,SIOUX,42.998103693877546,-96.47993008163265
200 MAIN STREET,GUTTENBERG,IA,52052,CLAYTON,42.7858269,-91.09953950541254
1118 11TH STREET,DEWITT,IA,52742,CLINTON,41.826030252115764,-90.54659121376682
710 NORTH 12TH STREET,GUTHRIE CENTER,IA,50115,GUTHRIE,41.6837137,-94.49347703993368
23019 HIGHWAY 149,SIGOURNEY,IA,52591,KEOKUK,41.32236316980447,-92.20523655083876
112 JEFFERSON STREET,WEST UNION,IA,52175,FAYETTE,42.9624184,-91.8076644
300 W MAY ST,MARENGO,IA,52301,IOWA,41.802471499999996,-92.07307318180044
40 1ST STREET SE,WAUKON,IA,52172,ALLAMAKEE,43.2683376,-91.47322870533111
901 DAVIDSON STREET NW,ELKADER,IA,52043,CLAYTON,42.854533,-91.4040921
909 WEST FIRST STREET,SUMNER,IA,50674,BREMER,42.8488865,-92.0970758
1100 S 10TH AVE,ROCK RAPIDS,IA,51246,LYON,43.421238,-96.173617
610 TENTH STREET,PERRY,IA,50220,DALLAS,41.8386547,-94.1066411
616 NORTH EIGHTH STREET,OSAGE,IA,50461,MITCHELL,43.2841235,-92.8112231
2959 US HIGHWAY 275,HAMBURG,IA,51640,FREMONT,40.604446,-95.657771
1000 WEST LINCOLN WAY,JEFFERSON,IA,50129,GREENE,41.0131342,-91.9718642
300 WEST HUTCHINGS STREET,WINTERSET,IA,50273,MADISON,41.3279642,-94.01707924991729
509 NORTH MADISON STREET,BLOOMFIELD,IA,52537,DAVIS,40.7588468,-92.41605453254812
235 8TH AVENUE WEST,CRESCO,IA,52136,HOWARD,43.381307500000005,-92.11793109128676
700 W GROVE ST,MAQUOKETA,IA,52060,JACKSON,42.0723889,-90.6733228
515 PACIFIC AVENUE,AUDUBON,IA,50025,AUDUBON,41.7154826,-94.93768875283507
308 NORTH MAPLE AVENUE,NEW HAMPTON,IA,50659,CHICKASAW,43.06310855,-92.32165532625673
1550 SIXTH STREET,MANNING,IA,51455,CARROLL,41.9092293,-95.0650571
640 SOUTH 19TH STREET,NEVADA,IA,50201,STORY,42.00459755,-93.43665804763128
1000 NORTH 15TH STREET,HUMBOLDT,IA,50548,HUMBOLDT,42.732774000000006,-94.23244145949597
1600 FIRST ST EAST,INDEPENDENCE,IA,50644,BUCHANAN,42.4685661,-91.8891187
1202 21ST AVENUE,ROCK VALLEY,IA,51247,SIOUX,43.2024225,-96.2837547905274
304 FRANKLIN STREET,KEOSAUQUA,IA,52565,VAN BUREN,40.7365428,-91.9582391
201 EIGHTH AVENUE SE,OELWEIN,IA,50662,FAYETTE,42.6778743,-91.9145143
312  9TH STREET SW,WAVERLY,IA,50677,BREMER,42.72302955,-92.48218131169818
1405 NW CHURCH STREET,LEON,IA,50144,DECATUR,40.750995950000004,-93.74633284999999
1200 NORTH 7TH STREET,CHARITON,IA,50049,LUCAS,41.0278499,-93.3018199304054
6580 165TH STREET,ALBIA,IA,52531,MONROE,41.0264561,-92.8075217
709 W MAIN STREET,MANCHESTER,IA,52057,DELAWARE,42.48502475,-91.46688450976808
400 EAST POLK STREET,WASHINGTON,IA,52353,WASHINGTON,41.28928620000001,-91.68792668879348
600 9TH AVENUE NORTH,SIBLEY,IA,51249,OSCEOLA,43.3989852,-95.7520256
1101 9TH STREET SE,SIOUX CENTER,IA,51250,SIOUX,43.067219699999995,-96.15773506319849
800 11TH ST,CHARLES CITY,IA,50616,FLOYD,43.051755549999996,-92.68371810014881
800 S FILLMORE ST,OSCEOLA,IA,50213,CLARKE,41.025929500000004,-93.76767181830985
502 NORTH 9TH AVENUE,VINTON,IA,52349,BENTON,42.1737105,-92.01251373598723
1301 WEST MAIN STREET,LAKE CITY,IA,51449,CALHOUN,42.2657934,-94.74944036570801
826 NORTH 8TH STREET,ESTHERVILLE,IA,51334,EMMET,43.41020555,-94.833587048672
220 ESSIE DAVISON DRIVE,CLARINDA,IA,51632,PAGE,40.7389796,-95.0371027
1515 SOUTH PHILLIPS STREET,ALGONA,IA,50511,KOSSUTH,43.0564649,-94.22558225929339
701 E 2ND ST,IDA GROVE,IA,51445,IDA,42.33844735,-95.45996729189008
1002 SOUTH LINCOLN STREET,KNOXVILLE,IA,50138,MARION,41.3107615,-93.11185364973389
407 S WHITE ST,MOUNT PLEASANT,IA,52641,HENRY,40.962163450000006,-91.55939885852302
3201 1ST STREET,EMMETSBURG,IA,50536,PALO ALTO,43.12054485,-94.69175180496799
417 SOUTH EAST STREET,CORYDON,IA,50060,WAYNE,40.75463232653061,-93.31222265306123
1600 DIAMOND STREET,ONAWA,IA,51040,MONONA,42.02600845,-96.10590131233258
1000 LINCOLN CIRCLE SE,ORANGE CITY,IA,51041,SIOUX,42.99443815,-96.04497302410635
2350 HOSPITAL DRIVE,WEBSTER CITY,IA,50595,HAMILTON,42.45285045,-93.8122477579567
300 SIOUX VALLEY DRIVE,CHEROKEE,IA,51012,CHEROKEE,42.7595764,-95.54798487542996
2301 EASTERN AVENUE,RED OAK,IA,51566,MONTGOMERY,41.02742655,-95.21547231180928
2000 S MAIN,FAIRFIELD,IA,52556,JEFFERSON,41.0072342,-91.9630039
1700 WEST TOWNLINE STREET,CRESTON,IA,50801,UNION,41.069861599999996,-94.38354800630736
300 PERSHING AVENUE,SHENANDOAH,IA,51601,PAGE,40.75260265,-95.3688798188656
404 JEFFERSON STREET,PELLA,IA,50219,MARION,41.413148750000005,-92.9126059811729
714 LINCOLN ST NE,LE MARS,IA,51031,PLYMOUTH,42.79634965,-96.1547272732416
100 MEDICAL PARKWAY,DENISON,IA,51442,CRAWFORD,42.02404595,-95.37837747665239
211 HIGHLAND AVENUE PO BOX 217,SAC CITY,IA,50583,SAC,42.4221155,-94.9885843
901 MONTGOMERY STREET,DECORAH,IA,52101,WINNESHIEK,43.29489515,-91.77365586129453
1015 UNION STREET,BOONE,IA,50036,BOONE,42.0560628,-93.87724795956703
504 NORTH CLEVELAND STREET,MOUNT AYR,IA,50854,RINGGOLD,40.7145873,-94.2381367
1213 GARFIELD AVENUE,HARLAN,IA,51537,SHELBY,41.646665299999995,-95.32750270863912
1525 WEST 5TH STREET,STORM LAKE,IA,50588,BUENA VISTA,42.6454945,-95.22204880953214
1501 EAST TENTH STREET,ATLANTIC,IA,50022,CASS,41.403691,-95.0138705
ONE ST JOSEPH'S DRIVE,CENTERVILLE,IA,52544,APPANOOSE,40.7344306,-92.8742102
1111 3RD STREET SW,DYERSVILLE,IA,52040,DUBUQUE,42.4755156,-91.13120610183728
1229 C AVENUE EAST,OSKALOOSA,IA,52577,MAHASKA,41.3005019,-92.62968415690341
920 SOUTH OAK STREET,IOWA FALLS,IA,50126,HARDIN,42.500696399999995,-93.26060912503945
118 NORTH 7TH AVENUE,SHELDON,IA,51201,OBRIEN,43.1801338,-95.8525185
1 MT CARMEL WAY,PITTSBURG,KS,66762,CRAWFORD,37.4108841,-94.70496
3500 SOUTH 4TH STREET,LEAVENWORTH,KS,66048,LEAVENWORTH,39.28268785,-94.90508914882902
400 SOUTH SANTA FE AVENUE,SALINA,KS,67401,SALINE,38.832292100000004,-97.6103762526024
2220 CANTERBURY DRIVE,HAYS,KS,67601,ELLIS,38.8805248,-99.2970213
1301 S MAIN STREET,OTTAWA,KS,66067,FRANKLIN,38.59688265,-95.26738149431569
1700 SW 7TH STREET,TOPEKA,KS,66606,SHAWNEE,39.05663715,-95.69640263822167
720 W CENTRAL ST,EL DORADO,KS,67042,BUTLER,37.8173015,-96.8537388
1701 E 23RD AVENUE,HUTCHINSON,KS,67502,RENO,38.0772779,-97.89190707428958
401 EAST SPRUCE,GARDEN CITY,KS,67846,FINNEY,37.9695472,-100.86935708697995
200 COMMODORE ST,PRATT,KS,67124,PRATT,37.64437455,-98.72907165491051
650 Huebner Rd.,Fort Riley,KS,66442,GEARY,39.17147525,-96.77985883759038
4000 CAMBRIDGE STREET,KANSAS CITY,KS,66160,WYANDOTTE,39.0559267,-94.60903320003007
20333 WEST 151ST STREET,OLATHE,KS,66061,JOHNSON,38.8524892,-94.82480652352277
2200 SW GAGE BOULEVARD,TOPEKA,KS,66622,SHAWNEE,39.0258806,-95.72205062033684
315 WEST 15TH STREET,LIBERAL,KS,67901,SEWARD,37.05631185,-100.92651540603237
1102 ST MARY'S ROAD,JUNCTION CITY,KS,66441,GEARY,39.014235049999996,-96.85103209111841
1500 SW 10TH AVENUE,TOPEKA,KS,66604,SHAWNEE,39.05252835,-95.6963517997523
5500 E. KELLOG,WICHITA,KS,67218,SEDGWICK,37.676941299999996,-97.20265537356565
600 MEDICAL CENTER DRIVE,NEWTON,KS,67114,HARVEY,38.0469166,-97.3447244
9100 W 74TH STREET,SHAWNEE MISSION,KS,66204,JOHNSON,38.99534235,-94.69156070052108
1000 HOSPITAL DRIVE,MCPHERSON,KS,67460,MCPHERSON,38.3783215,-97.67095783463458
"1017 E MARKET ST, OHFM LACYGNE",LA CYGNE,KS,66040,LINN,38.3500206,-94.7613476
415 N MAIN STREET,ULYSSES,KS,67880,GRANT,37.58457575,-101.35871964804213
1902 SOUTH US HWY 59,PARSONS,KS,67357,LABETTE,37.3407838,-95.2596295
929 NORTH ST FRANCIS STREET,WICHITA,KS,67214,SEDGWICK,37.700208714285715,-97.33176642857143
550 N HILLSIDE STREET,WICHITA,KS,67214,SEDGWICK,37.69641235,-97.29779833372643
325 MAINE STREET,LAWRENCE,KS,66044,DOUGLAS,38.979474499999995,-95.2487909855275
1823 COLLEGE AVE,MANHATTAN,KS,66502,RILEY,39.201342749999995,-96.59966896097194
8929 PARALLEL PARKWAY,KANSAS CITY,KS,66112,WYANDOTTE,39.12851,-94.78385693939394
3001 AVENUE A,DODGE CITY,KS,67801,FORD,37.78639065,-100.01712516725948
10500 QUIVIRA ROAD,OVERLAND PARK,KS,66215,JOHNSON,38.9369489,-94.72593315874786
5721 WEST 119TH STREET,OVERLAND PARK,KS,66209,JOHNSON,38.91001905,-94.65159693054947
2770 NORTH WEBB ROAD,WICHITA,KS,67226,SEDGWICK,37.7326804,-97.2246216664272
12300 METCALF AVENUE,OVERLAND PARK,KS,66213,JOHNSON,38.90339525,-94.66968090917021
3601 NORTH WEBB ROAD,WICHITA,KS,67226,SEDGWICK,37.75013645,-97.22816210990874
401 SOUTH SANTA FE AVENUE,SALINA,KS,67401,SALINE,38.8338015,-97.60854437375907
3651 COLLEGE BLVD,LEAWOOD,KS,66211,JOHNSON,38.9265953,-94.62797284502075
1829 COLLEGE AVENUE,MANHATTAN,KS,66502,RILEY,39.2021,-96.598269
514 CLEVELAND STREET,GREAT BEND,KS,67530,BARTON,38.35568455000001,-98.79078539841993
4901 COLLEGE BLVD,LEAWOOD,KS,66211,JOHNSON,38.92704075,-94.64351855110294
3333 NORTH WEBB ROAD,WICHITA,KS,67226,SEDGWICK,37.743538,-97.227321
1124 WEST 21ST STREET,ANDOVER,KS,67002,BUTLER,37.724565850000005,-97.14735748771326
1818 EAST 23RD AVENUE,HUTCHINSON,KS,67502,RENO,38.08005745,-97.88852679367716
10951 LAKEVIEW AVE,LENEXA,KS,66219,JOHNSON,38.929481510204084,-94.76924697959184
14800 WEST ST TERESA,WICHITA,KS,67235,SEDGWICK,37.7257507,-97.513141135653
1619 K 66,GALENA,KS,66739,CHEROKEE,37.0741519,-94.6390414
3251 NORTH ROCK ROAD,DERBY,KS,67037,SEDGWICK,37.55388651330671,-97.2442854516685
210 SOUTH VERMONT AVENUE,RANSOM,KS,67572,NESS,38.6361254,-99.9337342
605 N MAIN STREET,ELLINWOOD,KS,67526,BARTON,38.360548300000005,-98.58055680973885
235 WEST VINE  PO BOX 969,DIGHTON,KS,67839,LANE,38.4819612,-100.467084
625 SOUTH KENTUCKY,ASHLAND,KS,67831,CLARK,37.1886376,-99.7656834
211 E EARL STREET,LEOTI,KS,67861,WICHITA,38.47619882375705,-101.35371429132722
707 GRANT ST,ATWOOD,KS,67730,RAWLINS,39.8133396183577,-101.03835077293617
220 N PENNSYLVANIA AVENUE,COLUMBUS,KS,66725,CHEROKEE,37.17255,-94.8433828
100 CRESTVUE AVE,MANKATO,KS,66956,JEWELL,39.7864026,-98.20015812062996
210 WEST 1ST STREET,ST FRANCIS,KS,67756,CHEYENNE,39.771070780197206,-101.80465689975229
1210 NORTH WASHINGTON,PLAINVILLE,KS,67663,ROOKS,39.2475264,-99.29658067346872
202 S FRISCO STREET,COLDWATER,KS,67029,COMANCHE,37.2689131,-99.3267808
500 THORPE STREET,LAKIN,KS,67860,KEARNY,37.946056,-101.251996
408 DELAWARE STREET,WINCHESTER,KS,66097,JEFFERSON,39.3259895,-95.27013607563589
1600 COMMUNITY DR,SENECA,KS,66538,NEMAHA,39.8370704,-96.07812029774206
421 S MAPLE,GARNETT,KS,66032,ANDERSON,38.281408649900484,-95.24925847037706
620 WEST EIGHTH STREET,KINSLEY,KS,67547,EDWARDS,37.9230723,-99.4098385
300 NORTH STREET,SEDAN,KS,67361,CHAUTAUQUA,37.1340582,-96.18890761618124
1110 COLUMBINE DRIVE,HOLTON,KS,66436,JACKSON,39.4798389,-95.75107739290911
510 EAST CARTHAGE,MEADE,KS,67864,MEADE,37.286272350000004,-100.33376739828675
700 NORTH HUSER,SYRACUSE,KS,67878,HAMILTON,37.9805686,-101.752671
502 S BUCKEYE,STAFFORD,KS,67578,STAFFORD,37.95843449971206,-98.5961935222602
401 CHEYENNE,SATANTA,KS,67870,HASKELL,37.437339,-100.985789
304 WEST PROUT STREET,HILL CITY,KS,67642,GRAHAM,39.37227895,-99.84474110026814
211 CHERRY AVENUE,OAKLEY,KS,67748,LOGAN,39.12722185,-100.8632976904764
1604 AYLWARD AVENUE,ELLSWORTH,KS,67439,ELLSWORTH,38.7426893,-98.219668
215 E 8TH STREET,MINNEAPOLIS,KS,67467,OTTAWA,39.129643200000004,-97.70376525
761 W 175TH ST S,CALDWELL,KS,67022,SUMNER,37.03240624254666,-97.59503857923868
619 SOUTH CLARK AVENUE,LYONS,KS,67554,RICE,38.3412353,-98.21674345117103
1002 SOUTH 4TH STREET,KIOWA,KS,67070,BARBER,37.0076227,-98.48871928231536
721 WEST KANSAS,GREENSBURG,KS,67054,KIOWA,37.605818049999996,-99.30162508168698
250 W 9TH STREET,HOISINGTON,KS,67544,BARTON,38.52238475,-98.77847516110793
710 N WALNUT STREET,MEDICINE LODGE,KS,67104,BARBER,37.289247950000004,-98.57720688243155
200 6TH STREET,HUGOTON,KS,67951,STEVENS,37.177245,-101.349958
312 CUSTER STREET,NESS CITY,KS,67560,NESS,38.4527935,-99.9065136
711 GENN DRIVE,WAMEGO,KS,66547,POTTAWATOMIE,39.204952000000006,-96.31873099631073
603 S 14TH STREET,SABETHA,KS,66534,NEMAHA,39.89871487755102,-95.80724106122449
100 W 16TH STREET,EUREKA,KS,67045,GREENWOOD,37.8353151,-96.29351045
100 E HELEN STREET,HERINGTON,KS,67449,DICKINSON,38.6803612,-96.9425979973733
